synthetic,date,operator_id,task_type,tonnes,distance_m,operator_experience_yrs,terrain,weather,recent_cycle_s,duration_min
1,2026-07-26,OP-105,load_truck,306.391,138.071,4,firm,rain,52.95,55.964
1,2026-07-26,OP-105,load_truck,233.462,100.386,4,firm,rain,48.278,37.753
1,2026-07-26,OP-105,load_truck,137.661,133.094,4,firm,rain,49.619,20.104
1,2026-07-26,OP-105,load_truck,150.166,119.789,4,firm,rain,46.804,20.98
1,2026-07-26,OP-105,load_truck,50.99,55.793,4,firm,rain,53.087,8.293
1,2026-07-26,OP-105,load_truck,199.623,114.593,4,firm,rain,46.714,27.11
1,2026-07-26,OP-105,load_truck,84.972,114.959,4,firm,rain,51.035,17.095
1,2026-07-26,OP-105,load_truck,244.107,75.224,4,firm,rain,50.828,40.219
1,2026-07-26,OP-105,load_truck,262.653,1.621,4,firm,rain,49.226,44.316
1,2026-07-26,OP-105,load_truck,401.749,73.855,4,firm,rain,49.473,59.254
1,2026-07-27,OP-105,load_truck,209.381,26.274,4,firm,heat,48.541,30.111
1,2026-07-27,OP-105,load_truck,307.403,51.925,4,firm,heat,51.404,47.148
1,2026-07-27,OP-105,load_truck,51.093,134.009,4,firm,heat,44.4,7.825
1,2026-07-27,OP-105,load_truck,230.515,16.619,4,firm,heat,46.303,32.46
1,2026-07-27,OP-105,load_truck,300.918,13.335,4,firm,heat,47.448,38.17
1,2026-07-27,OP-105,load_truck,218.788,116.046,4,firm,heat,46.372,31.457
1,2026-07-27,OP-105,load_truck,54.599,99.835,4,firm,heat,44.748,7.416
1,2026-07-27,OP-105,load_truck,374.085,100.187,4,firm,heat,49.446,53.334
1,2026-07-27,OP-105,load_truck,233.185,114.314,4,firm,heat,45.268,32.075
1,2026-07-27,OP-105,load_truck,214.628,125.406,4,firm,heat,48.128,33.527
1,2026-07-28,OP-105,trenching,251.82,146.395,4,rocky,heat,66.08,61.841
1,2026-07-28,OP-105,trenching,199.858,2.575,4,rocky,heat,73.956,50.415
1,2026-07-28,OP-105,trenching,28.648,136.878,4,rocky,heat,67.996,10.003
1,2026-07-28,OP-105,trenching,160.465,54.613,4,rocky,heat,64.334,36.22
1,2026-07-28,OP-105,trenching,337.429,92.879,4,rocky,heat,68.804,77.337
1,2026-07-28,OP-105,trenching,172.652,120.618,4,rocky,heat,70.12,46.932
1,2026-07-28,OP-105,trenching,368.422,95.683,4,rocky,heat,66.165,90.464
1,2026-07-28,OP-105,trenching,38.236,105.188,4,rocky,heat,75.959,15.005
1,2026-07-28,OP-105,trenching,249.215,143.272,4,rocky,heat,63.609,57.043
1,2026-07-28,OP-105,trenching,303.562,146.958,4,rocky,heat,70.978,91.388
1,2026-07-29,OP-105,stockpile,171.367,0.273,4,firm,clear,37.709,14.952
1,2026-07-29,OP-105,stockpile,213.566,131.097,4,firm,clear,39.34,18.404
1,2026-07-29,OP-105,stockpile,136.008,53.385,4,firm,clear,36.504,11.769
1,2026-07-29,OP-105,stockpile,300.16,42.254,4,firm,clear,39.021,31.235
1,2026-07-29,OP-105,stockpile,215.093,26.255,4,firm,clear,42.847,20.939
1,2026-07-29,OP-105,stockpile,274.854,96.174,4,firm,clear,40.698,27.355
1,2026-07-29,OP-105,stockpile,174.811,65.966,4,firm,clear,37.836,17.147
1,2026-07-29,OP-105,stockpile,139.763,10.822,4,firm,clear,39.266,11.414
1,2026-07-29,OP-105,stockpile,304.329,136.532,4,firm,clear,41.688,33.143
1,2026-07-29,OP-105,stockpile,305.352,148.377,4,firm,clear,41.837,30.895
1,2026-07-30,OP-105,grading,344.943,39.0,4,rocky,clear,73.054,105.592
1,2026-07-30,OP-105,grading,250.291,130.311,4,rocky,clear,74.134,74.573
1,2026-07-30,OP-105,grading,149.745,39.408,4,rocky,clear,73.393,52.408
1,2026-07-30,OP-105,grading,57.462,79.727,4,rocky,clear,71.909,19.195
1,2026-07-30,OP-105,grading,170.413,16.39,4,rocky,clear,71.465,55.643
1,2026-07-30,OP-105,grading,378.276,33.201,4,rocky,clear,76.688,138.722
1,2026-07-30,OP-105,grading,155.407,88.376,4,rocky,clear,71.295,65.102
1,2026-07-30,OP-105,grading,204.839,108.022,4,rocky,clear,69.113,59.5
1,2026-07-30,OP-105,grading,286.373,73.725,4,rocky,clear,67.389,91.968
1,2026-07-30,OP-105,grading,402.558,35.157,4,rocky,clear,75.005,139.77
1,2026-07-31,OP-105,stockpile,384.506,16.954,4,firm,clear,38.837,33.398
1,2026-07-31,OP-105,stockpile,398.41,84.168,4,firm,clear,37.402,35.935
1,2026-07-31,OP-105,stockpile,291.017,93.673,4,firm,clear,34.008,27.664
1,2026-07-31,OP-105,stockpile,34.823,123.769,4,firm,clear,36.934,7.786
1,2026-07-31,OP-105,stockpile,141.335,7.536,4,firm,clear,40.274,13.345
1,2026-07-31,OP-105,stockpile,65.692,113.424,4,firm,clear,38.777,7.347
1,2026-07-31,OP-105,stockpile,241.637,9.61,4,firm,clear,40.541,24.062
1,2026-07-31,OP-105,stockpile,385.468,109.828,4,firm,clear,37.557,37.609
1,2026-07-31,OP-105,stockpile,261.674,57.28,4,firm,clear,38.616,26.773
1,2026-07-31,OP-105,stockpile,46.839,134.583,4,firm,clear,39.311,6.102
1,2026-08-01,OP-105,load_truck,96.189,65.495,4,firm,clear,46.729,14.224
1,2026-08-01,OP-105,load_truck,288.483,103.778,4,firm,clear,43.793,39.484
1,2026-08-01,OP-105,load_truck,300.821,54.398,4,firm,clear,45.928,35.173
1,2026-08-01,OP-105,load_truck,116.25,138.118,4,firm,clear,40.606,14.139
1,2026-08-01,OP-105,load_truck,354.015,92.058,4,firm,clear,44.672,42.786
1,2026-08-01,OP-105,load_truck,348.83,37.603,4,firm,clear,42.022,38.319
1,2026-08-01,OP-105,load_truck,213.798,94.256,4,firm,clear,41.607,23.722
1,2026-08-01,OP-105,load_truck,150.171,56.522,4,firm,clear,43.367,17.713
1,2026-08-01,OP-105,load_truck,182.079,112.94,4,firm,clear,43.144,20.509
1,2026-08-01,OP-105,load_truck,240.274,43.944,4,firm,clear,46.84,25.028
1,2026-08-02,OP-105,grading,293.334,14.09,4,firm,clear,57.072,76.341
1,2026-08-02,OP-105,grading,94.579,122.562,4,firm,clear,57.346,28.549
1,2026-08-02,OP-105,grading,77.912,41.07,4,firm,clear,59.322,19.722
1,2026-08-02,OP-105,grading,55.079,100.334,4,firm,clear,58.124,14.917
1,2026-08-02,OP-105,grading,97.918,110.846,4,firm,clear,61.545,25.127
1,2026-08-02,OP-105,grading,408.238,13.977,4,firm,clear,55.304,97.949
1,2026-08-02,OP-105,grading,328.952,27.143,4,firm,clear,55.956,84.005
1,2026-08-02,OP-105,grading,163.495,32.453,4,firm,clear,55.513,35.401
1,2026-08-02,OP-105,grading,156.662,37.415,4,firm,clear,63.102,39.295
1,2026-08-02,OP-105,grading,234.854,48.126,4,firm,clear,55.308,55.193
1,2026-08-03,OP-105,trenching,313.469,0.589,4,firm,clear,54.287,57.439
1,2026-08-03,OP-105,trenching,229.617,37.228,4,firm,clear,55.309,52.792
1,2026-08-03,OP-105,trenching,359.176,56.098,4,firm,clear,50.833,71.319
1,2026-08-03,OP-105,trenching,172.363,30.24,4,firm,clear,52.451,31.956
1,2026-08-03,OP-105,trenching,207.799,19.989,4,firm,clear,51.848,43.011
1,2026-08-03,OP-105,trenching,411.241,8.563,4,firm,clear,55.122,82.109
1,2026-08-03,OP-105,trenching,419.26,47.587,4,firm,clear,52.332,75.784
1,2026-08-03,OP-105,trenching,40.538,74.262,4,firm,clear,55.556,9.046
1,2026-08-03,OP-105,trenching,257.81,133.514,4,firm,clear,54.738,52.195
1,2026-08-03,OP-105,trenching,361.252,7.606,4,firm,clear,53.531,65.713
1,2026-08-04,OP-105,stockpile,331.242,32.458,4,rocky,heat,50.518,41.238
1,2026-08-04,OP-105,stockpile,154.903,123.526,4,rocky,heat,54.023,22.79
1,2026-08-04,OP-105,stockpile,88.623,158.607,4,rocky,heat,52.181,15.077
1,2026-08-04,OP-105,stockpile,126.293,64.896,4,rocky,heat,49.556,17.349
1,2026-08-04,OP-105,stockpile,327.173,21.1,4,rocky,heat,51.416,42.34
1,2026-08-04,OP-105,stockpile,24.057,77.788,4,rocky,heat,50.54,2.683
1,2026-08-04,OP-105,stockpile,275.779,19.211,4,rocky,heat,47.483,32.872
1,2026-08-04,OP-105,stockpile,82.86,72.595,4,rocky,heat,53.69,11.864
1,2026-08-04,OP-105,stockpile,31.086,59.493,4,rocky,heat,46.787,6.021
1,2026-08-04,OP-105,stockpile,259.112,158.237,4,rocky,heat,53.29,39.947
1,2026-08-05,OP-105,trenching,306.18,134.179,4,firm,clear,52.447,59.342
1,2026-08-05,OP-105,trenching,189.418,113.541,4,firm,clear,53.307,36.736
1,2026-08-05,OP-105,trenching,173.77,46.344,4,firm,clear,55.241,39.97
1,2026-08-05,OP-105,trenching,72.268,58.145,4,firm,clear,54.654,15.225
1,2026-08-05,OP-105,trenching,20.878,32.5,4,firm,clear,50.792,3.007
1,2026-08-05,OP-105,trenching,219.765,29.628,4,firm,clear,51.73,36.331
1,2026-08-05,OP-105,trenching,159.224,139.903,4,firm,clear,55.744,32.061
1,2026-08-05,OP-105,trenching,237.11,9.636,4,firm,clear,49.576,38.106
1,2026-08-05,OP-105,trenching,382.701,20.951,4,firm,clear,55.827,77.545
1,2026-08-05,OP-105,trenching,23.301,90.86,4,firm,clear,53.533,6.692
1,2026-08-06,OP-105,stockpile,72.823,18.213,4,firm,clear,40.413,7.384
1,2026-08-06,OP-105,stockpile,374.103,83.335,4,firm,clear,38.789,31.676
1,2026-08-06,OP-105,stockpile,168.965,19.439,4,firm,clear,34.649,11.648
1,2026-08-06,OP-105,stockpile,263.669,131.829,4,firm,clear,37.167,26.433
1,2026-08-06,OP-105,stockpile,191.687,68.227,4,firm,clear,39.607,17.328
1,2026-08-06,OP-105,stockpile,131.252,128.896,4,firm,clear,41.426,15.195
1,2026-08-06,OP-105,stockpile,223.035,35.787,4,firm,clear,38.834,19.217
1,2026-08-06,OP-105,stockpile,178.269,157.909,4,firm,clear,36.514,18.431
1,2026-08-06,OP-105,stockpile,356.878,158.611,4,firm,clear,37.693,38.347
1,2026-08-06,OP-105,stockpile,402.137,44.996,4,firm,clear,36.654,38.769
1,2026-08-07,OP-105,trenching,377.806,143.581,4,firm,clear,49.26,64.388
1,2026-08-07,OP-105,trenching,307.38,62.264,4,firm,clear,55.341,49.489
1,2026-08-07,OP-105,trenching,281.15,94.168,4,firm,clear,52.473,46.523
1,2026-08-07,OP-105,trenching,186.292,12.796,4,firm,clear,51.138,32.752
1,2026-08-07,OP-105,trenching,262.253,104.749,4,firm,clear,53.341,44.441
1,2026-08-07,OP-105,trenching,383.982,94.813,4,firm,clear,60.744,84.31
1,2026-08-07,OP-105,trenching,83.288,76.767,4,firm,clear,52.721,13.974
1,2026-08-07,OP-105,trenching,142.055,136.237,4,firm,clear,52.293,26.797
1,2026-08-07,OP-105,trenching,164.412,103.817,4,firm,clear,53.815,29.415
1,2026-08-07,OP-105,trenching,125.489,64.413,4,firm,clear,51.607,23.507
1,2026-08-08,OP-105,stockpile,218.999,125.123,4,firm,clear,39.039,17.777
1,2026-08-08,OP-105,stockpile,261.595,65.422,4,firm,clear,37.17,22.447
1,2026-08-08,OP-105,stockpile,306.579,124.746,4,firm,clear,42.104,32.938
1,2026-08-08,OP-105,stockpile,49.308,34.173,4,firm,clear,42.836,4.265
1,2026-08-08,OP-105,stockpile,96.193,93.874,4,firm,clear,43.561,10.254
1,2026-08-08,OP-105,stockpile,339.684,90.858,4,firm,clear,41.478,31.044
1,2026-08-08,OP-105,stockpile,349.575,9.23,4,firm,clear,39.384,29.371
1,2026-08-08,OP-105,stockpile,290.864,21.166,4,firm,clear,37.57,24.628
1,2026-08-08,OP-105,stockpile,265.909,64.314,4,firm,clear,40.445,25.981
1,2026-08-08,OP-105,stockpile,356.309,120.918,4,firm,clear,38.356,32.241
1,2026-08-09,OP-105,trenching,153.838,91.026,4,firm,clear,53.96,31.975
1,2026-08-09,OP-105,trenching,34.31,14.841,4,firm,clear,50.244,5.925
1,2026-08-09,OP-105,trenching,129.645,109.838,4,firm,clear,51.686,24.634
1,2026-08-09,OP-105,trenching,130.956,91.204,4,firm,clear,55.131,27.357
1,2026-08-09,OP-105,trenching,238.477,151.467,4,firm,clear,53.635,46.193
1,2026-08-09,OP-105,trenching,134.221,91.659,4,firm,clear,57.133,23.197
1,2026-08-09,OP-105,trenching,333.184,72.967,4,firm,clear,54.777,60.96
1,2026-08-09,OP-105,trenching,229.357,19.631,4,firm,clear,53.854,40.727
1,2026-08-09,OP-105,trenching,366.621,103.447,4,firm,clear,51.575,62.89
1,2026-08-09,OP-105,trenching,101.45,156.338,4,firm,clear,57.864,21.643
1,2026-08-10,OP-105,load_truck,159.97,93.722,4,rocky,rain,69.758,39.469
1,2026-08-10,OP-105,load_truck,208.555,62.015,4,rocky,rain,64.409,42.618
1,2026-08-10,OP-105,load_truck,353.959,46.734,4,rocky,rain,60.021,70.574
1,2026-08-10,OP-105,load_truck,203.186,94.156,4,rocky,rain,57.999,37.373
1,2026-08-10,OP-105,load_truck,180.618,125.798,4,rocky,rain,62.537,34.179
1,2026-08-10,OP-105,load_truck,75.518,127.583,4,rocky,rain,64.153,18.413
1,2026-08-10,OP-105,load_truck,308.812,13.496,4,rocky,rain,63.521,55.734
1,2026-08-10,OP-105,load_truck,100.058,107.377,4,rocky,rain,62.793,21.331
1,2026-08-10,OP-105,load_truck,330.914,75.29,4,rocky,rain,66.618,70.485
1,2026-08-10,OP-105,load_truck,280.219,138.732,4,rocky,rain,68.018,66.59
1,2026-08-11,OP-105,trenching,120.442,119.335,4,firm,rain,66.327,37.026
1,2026-08-11,OP-105,trenching,102.804,124.013,4,firm,rain,55.926,22.987
1,2026-08-11,OP-105,trenching,135.557,119.172,4,firm,rain,57.53,29.139
1,2026-08-11,OP-105,trenching,297.346,17.454,4,firm,rain,59.728,76.362
1,2026-08-11,OP-105,trenching,30.205,121.523,4,firm,rain,60.774,7.771
1,2026-08-11,OP-105,trenching,319.776,59.514,4,firm,rain,60.355,72.663
1,2026-08-11,OP-105,trenching,412.141,154.645,4,firm,rain,59.09,90.677
1,2026-08-11,OP-105,trenching,228.979,142.848,4,firm,rain,67.247,56.242
1,2026-08-11,OP-105,trenching,206.958,119.715,4,firm,rain,67.036,54.103
1,2026-08-11,OP-105,trenching,138.265,23.956,4,firm,rain,57.733,26.417
1,2026-08-12,OP-105,stockpile,125.198,149.106,4,firm,rain,45.317,19.678
1,2026-08-12,OP-105,stockpile,162.616,149.431,4,firm,rain,46.679,23.337
1,2026-08-12,OP-105,stockpile,379.966,55.139,4,firm,rain,49.044,46.179
1,2026-08-12,OP-105,stockpile,311.738,34.086,4,firm,rain,41.625,32.009
1,2026-08-12,OP-105,stockpile,411.983,30.746,4,firm,rain,44.088,53.519
1,2026-08-12,OP-105,stockpile,418.321,115.161,4,firm,rain,46.787,52.077
1,2026-08-12,OP-105,stockpile,385.788,108.05,4,firm,rain,42.565,43.573
1,2026-08-12,OP-105,stockpile,125.223,10.954,4,firm,rain,42.974,14.957
1,2026-08-12,OP-105,stockpile,306.751,157.79,4,firm,rain,44.471,38.152
1,2026-08-12,OP-105,stockpile,334.015,8.107,4,firm,rain,52.209,44.494
1,2026-08-13,OP-105,trenching,307.141,72.629,4,firm,clear,50.58,60.975
1,2026-08-13,OP-105,trenching,178.863,103.764,4,firm,clear,53.728,31.817
1,2026-08-13,OP-105,trenching,51.453,93.031,4,firm,clear,53.283,10.141
1,2026-08-13,OP-105,trenching,128.429,0.157,4,firm,clear,55.713,28.29
1,2026-08-13,OP-105,trenching,363.871,107.847,4,firm,clear,50.923,75.638
1,2026-08-13,OP-105,trenching,66.153,128.818,4,firm,clear,53.016,12.53
1,2026-08-13,OP-105,trenching,297.76,93.54,4,firm,clear,51.765,56.149
1,2026-08-13,OP-105,trenching,43.557,114.184,4,firm,clear,56.233,7.828
1,2026-08-13,OP-105,trenching,106.614,157.613,4,firm,clear,53.543,22.18
1,2026-08-13,OP-105,trenching,173.024,35.251,4,firm,clear,53.063,33.951
1,2026-08-14,OP-105,grading,417.035,30.817,4,firm,clear,58.423,94.264
1,2026-08-14,OP-105,grading,183.199,99.146,4,firm,clear,55.092,42.982
1,2026-08-14,OP-105,grading,338.296,71.319,4,firm,clear,54.824,88.994
1,2026-08-14,OP-105,grading,257.774,123.879,4,firm,clear,56.937,63.568
1,2026-08-14,OP-105,grading,86.556,105.394,4,firm,clear,56.528,19.976
1,2026-08-14,OP-105,grading,41.298,10.701,4,firm,clear,54.219,9.067
1,2026-08-14,OP-105,grading,91.801,94.564,4,firm,clear,59.258,23.928
1,2026-08-14,OP-105,grading,361.027,155.927,4,firm,clear,62.42,100.384
1,2026-08-14,OP-105,grading,203.883,32.672,4,firm,clear,58.432,55.378
1,2026-08-14,OP-105,grading,357.088,136.356,4,firm,clear,61.475,83.576
1,2026-07-01,OP-106,trenching,337.348,39.135,15,rocky,rain,56.23,77.183
1,2026-07-01,OP-106,trenching,340.04,80.417,15,rocky,rain,51.822,79.75
1,2026-07-01,OP-106,trenching,83.047,8.012,15,rocky,rain,54.772,17.826
1,2026-07-01,OP-106,trenching,38.166,94.223,15,rocky,rain,54.954,10.666
1,2026-07-01,OP-106,trenching,62.7,39.201,15,rocky,rain,54.107,16.267
1,2026-07-01,OP-106,trenching,34.206,84.626,15,rocky,rain,56.107,8.121
1,2026-07-01,OP-106,trenching,334.714,125.605,15,rocky,rain,61.906,90.051
1,2026-07-01,OP-106,trenching,339.14,119.245,15,rocky,rain,56.486,89.454
1,2026-07-01,OP-106,trenching,157.992,142.654,15,rocky,rain,63.479,44.593
1,2026-07-01,OP-106,trenching,391.467,100.96,15,rocky,rain,56.291,89.506
1,2026-07-02,OP-106,grading,274.347,132.37,15,firm,rain,48.661,67.994
1,2026-07-02,OP-106,grading,94.987,80.455,15,firm,rain,52.37,24.913
1,2026-07-02,OP-106,grading,381.19,88.25,15,firm,rain,51.586,97.959
1,2026-07-02,OP-106,grading,410.531,157.242,15,firm,rain,47.202,108.121
1,2026-07-02,OP-106,grading,225.218,154.003,15,firm,rain,52.246,62.373
1,2026-07-02,OP-106,grading,118.362,137.442,15,firm,rain,46.995,34.098
1,2026-07-02,OP-106,grading,355.58,145.637,15,firm,rain,44.543,75.552
1,2026-07-02,OP-106,grading,296.354,20.238,15,firm,rain,48.66,67.106
1,2026-07-02,OP-106,grading,405.002,55.998,15,firm,rain,47.009,105.007
1,2026-07-02,OP-106,grading,365.824,66.845,15,firm,rain,55.262,103.106
1,2026-07-03,OP-106,load_truck,307.264,125.778,15,rocky,clear,38.901,36.062
1,2026-07-03,OP-106,load_truck,135.358,33.024,15,rocky,clear,38.637,11.512
1,2026-07-03,OP-106,load_truck,388.663,23.957,15,rocky,clear,40.825,39.021
1,2026-07-03,OP-106,load_truck,302.651,85.713,15,rocky,clear,42.782,36.784
1,2026-07-03,OP-106,load_truck,301.635,77.253,15,rocky,clear,38.074,30.084
1,2026-07-03,OP-106,load_truck,131.626,55.428,15,rocky,clear,40.512,14.078
1,2026-07-03,OP-106,load_truck,241.558,70.446,15,rocky,clear,44.446,37.611
1,2026-07-03,OP-106,load_truck,185.219,88.285,15,rocky,clear,41.554,23.605
1,2026-07-03,OP-106,load_truck,302.214,139.931,15,rocky,clear,41.464,40.282
1,2026-07-03,OP-106,load_truck,90.594,10.486,15,rocky,clear,43.421,11.993
1,2026-07-04,OP-106,trenching,334.465,133.79,15,firm,clear,37.804,50.071
1,2026-07-04,OP-106,trenching,390.267,112.759,15,firm,clear,43.286,64.022
1,2026-07-04,OP-106,trenching,408.299,108.788,15,firm,clear,38.293,50.898
1,2026-07-04,OP-106,trenching,284.91,37.895,15,firm,clear,37.374,39.208
1,2026-07-04,OP-106,trenching,292.318,138.705,15,firm,clear,34.707,35.652
1,2026-07-04,OP-106,trenching,262.513,112.777,15,firm,clear,40.667,33.521
1,2026-07-04,OP-106,trenching,385.078,14.409,15,firm,clear,38.586,51.643
1,2026-07-04,OP-106,trenching,317.055,131.521,15,firm,clear,38.471,44.595
1,2026-07-04,OP-106,trenching,381.969,147.887,15,firm,clear,42.603,51.461
1,2026-07-04,OP-106,trenching,293.939,94.105,15,firm,clear,42.028,45.108
1,2026-07-05,OP-106,trenching,328.724,76.028,15,firm,clear,42.814,57.61
1,2026-07-05,OP-106,trenching,280.945,141.897,15,firm,clear,38.896,32.279
1,2026-07-05,OP-106,trenching,360.516,135.529,15,firm,clear,42.25,55.173
1,2026-07-05,OP-106,trenching,92.402,42.88,15,firm,clear,41.363,13.053
1,2026-07-05,OP-106,trenching,75.657,23.445,15,firm,clear,39.605,8.524
1,2026-07-05,OP-106,trenching,131.537,146.936,15,firm,clear,39.054,23.539
1,2026-07-05,OP-106,trenching,314.02,7.739,15,firm,clear,38.896,43.246
1,2026-07-05,OP-106,trenching,230.563,15.622,15,firm,clear,41.91,35.551
1,2026-07-05,OP-106,trenching,169.397,42.628,15,firm,clear,39.597,24.683
1,2026-07-05,OP-106,trenching,234.394,93.406,15,firm,clear,39.551,32.876
1,2026-07-06,OP-106,stockpile,406.446,23.833,15,rocky,clear,34.419,29.954
1,2026-07-06,OP-106,stockpile,30.857,107.309,15,rocky,clear,39.913,6.329
1,2026-07-06,OP-106,stockpile,144.151,46.421,15,rocky,clear,33.754,10.302
1,2026-07-06,OP-106,stockpile,133.321,58.261,15,rocky,clear,39.597,16.073
1,2026-07-06,OP-106,stockpile,371.749,46.075,15,rocky,clear,36.174,29.016
1,2026-07-06,OP-106,stockpile,302.274,7.049,15,rocky,clear,36.439,26.025
1,2026-07-06,OP-106,stockpile,356.441,112.156,15,rocky,clear,34.062,32.62
1,2026-07-06,OP-106,stockpile,403.473,30.263,15,rocky,clear,40.391,42.632
1,2026-07-06,OP-106,stockpile,243.739,21.743,15,rocky,clear,37.214,22.381
1,2026-07-06,OP-106,stockpile,204.815,47.469,15,rocky,clear,38.696,16.948
1,2026-07-07,OP-106,load_truck,414.806,80.324,15,rocky,clear,39.98,47.268
1,2026-07-07,OP-106,load_truck,97.852,31.693,15,rocky,clear,43.224,11.574
1,2026-07-07,OP-106,load_truck,50.645,69.054,15,rocky,clear,40.629,6.523
1,2026-07-07,OP-106,load_truck,100.656,0.157,15,rocky,clear,41.268,10.382
1,2026-07-07,OP-106,load_truck,409.964,60.337,15,rocky,clear,41.481,47.7
1,2026-07-07,OP-106,load_truck,259.502,39.041,15,rocky,clear,41.711,27.678
1,2026-07-07,OP-106,load_truck,158.031,130.581,15,rocky,clear,40.329,19.673
1,2026-07-07,OP-106,load_truck,41.341,150.712,15,rocky,clear,41.917,9.894
1,2026-07-07,OP-106,load_truck,120.547,156.445,15,rocky,clear,37.274,14.544
1,2026-07-07,OP-106,load_truck,240.363,76.348,15,rocky,clear,41.234,31.577
1,2026-07-08,OP-106,load_truck,203.743,89.804,15,soft,rain,42.881,29.331
1,2026-07-08,OP-106,load_truck,336.054,135.871,15,soft,rain,38.87,40.816
1,2026-07-08,OP-106,load_truck,214.035,156.424,15,soft,rain,43.202,29.911
1,2026-07-08,OP-106,load_truck,325.703,75.283,15,soft,rain,41.084,45.726
1,2026-07-08,OP-106,load_truck,110.745,129.551,15,soft,rain,42.856,21.199
1,2026-07-08,OP-106,load_truck,250.734,99.963,15,soft,rain,42.726,31.758
1,2026-07-08,OP-106,load_truck,191.408,8.739,15,soft,rain,43.215,23.422
1,2026-07-08,OP-106,load_truck,271.865,4.761,15,soft,rain,44.242,34.326
1,2026-07-08,OP-106,load_truck,228.241,84.637,15,soft,rain,41.71,31.17
1,2026-07-08,OP-106,load_truck,173.262,76.364,15,soft,rain,43.056,19.552
1,2026-07-09,OP-106,stockpile,265.025,34.804,15,rocky,clear,37.427,25.516
1,2026-07-09,OP-106,stockpile,320.356,155.932,15,rocky,clear,36.194,30.101
1,2026-07-09,OP-106,stockpile,119.731,143.212,15,rocky,clear,38.603,15.342
1,2026-07-09,OP-106,stockpile,113.32,11.271,15,rocky,clear,36.091,9.25
1,2026-07-09,OP-106,stockpile,376.889,127.965,15,rocky,clear,34.677,32.808
1,2026-07-09,OP-106,stockpile,61.624,13.223,15,rocky,clear,34.976,5.995
1,2026-07-09,OP-106,stockpile,70.257,26.304,15,rocky,clear,32.655,6.737
1,2026-07-09,OP-106,stockpile,252.303,34.214,15,rocky,clear,34.834,21.09
1,2026-07-09,OP-106,stockpile,128.237,2.839,15,rocky,clear,41.051,15.585
1,2026-07-09,OP-106,stockpile,286.682,129.583,15,rocky,clear,39.115,30.644
1,2026-07-10,OP-106,stockpile,418.503,144.761,15,soft,clear,30.749,32.522
1,2026-07-10,OP-106,stockpile,249.222,7.934,15,soft,clear,32.347,18.549
1,2026-07-10,OP-106,stockpile,128.358,60.174,15,soft,clear,33.59,9.573
1,2026-07-10,OP-106,stockpile,151.087,131.91,15,soft,clear,33.157,13.058
1,2026-07-10,OP-106,stockpile,125.739,53.452,15,soft,clear,31.964,11.622
1,2026-07-10,OP-106,stockpile,351.343,140.324,15,soft,clear,32.103,26.63
1,2026-07-10,OP-106,stockpile,91.976,19.251,15,soft,clear,35.76,8.968
1,2026-07-10,OP-106,stockpile,206.546,29.52,15,soft,clear,33.99,21.639
1,2026-07-10,OP-106,stockpile,65.567,3.878,15,soft,clear,36.496,7.321
1,2026-07-10,OP-106,stockpile,163.204,95.408,15,soft,clear,33.549,16.885
1,2026-07-11,OP-106,stockpile,87.475,54.937,15,firm,clear,28.161,7.836
1,2026-07-11,OP-106,stockpile,374.081,122.356,15,firm,clear,28.425,24.833
1,2026-07-11,OP-106,stockpile,145.668,15.203,15,firm,clear,31.401,12.153
1,2026-07-11,OP-106,stockpile,318.795,10.774,15,firm,clear,28.806,21.706
1,2026-07-11,OP-106,stockpile,166.161,113.031,15,firm,clear,29.011,11.859
1,2026-07-11,OP-106,stockpile,399.46,42.918,15,firm,clear,31.351,27.399
1,2026-07-11,OP-106,stockpile,298.119,73.122,15,firm,clear,30.497,19.882
1,2026-07-11,OP-106,stockpile,137.622,129.647,15,firm,clear,30.841,13.477
1,2026-07-11,OP-106,stockpile,20.307,131.623,15,firm,clear,29.097,4.353
1,2026-07-11,OP-106,stockpile,172.44,121.123,15,firm,clear,30.829,16.744
1,2026-07-12,OP-106,grading,43.896,101.537,15,soft,rain,55.691,16.887
1,2026-07-12,OP-106,grading,346.688,83.128,15,soft,rain,56.043,96.96
1,2026-07-12,OP-106,grading,282.406,150.155,15,soft,rain,54.639,70.22
1,2026-07-12,OP-106,grading,151.396,42.452,15,soft,rain,56.147,46.199
1,2026-07-12,OP-106,grading,188.652,152.803,15,soft,rain,52.236,52.903
1,2026-07-12,OP-106,grading,269.021,131.706,15,soft,rain,56.044,79.706
1,2026-07-12,OP-106,grading,171.864,48.13,15,soft,rain,53.43,47.862
1,2026-07-12,OP-106,grading,30.085,21.565,15,soft,rain,61.297,8.782
1,2026-07-12,OP-106,grading,72.822,46.827,15,soft,rain,56.149,17.126
1,2026-07-12,OP-106,grading,315.146,147.277,15,soft,rain,57.857,101.69
1,2026-07-13,OP-106,grading,273.388,36.288,15,firm,clear,43.316,52.981
1,2026-07-13,OP-106,grading,385.281,90.822,15,firm,clear,41.779,70.304
1,2026-07-13,OP-106,grading,102.457,116.012,15,firm,clear,40.9,20.197
1,2026-07-13,OP-106,grading,204.408,124.369,15,firm,clear,39.308,41.083
1,2026-07-13,OP-106,grading,51.212,58.255,15,firm,clear,43.338,11.483
1,2026-07-13,OP-106,grading,54.176,65.721,15,firm,clear,44.1,10.69
1,2026-07-13,OP-106,grading,134.004,146.646,15,firm,clear,43.62,28.059
