synthetic,date,machine_id,operator_id,weather,task_type,terrain,state,rpm,fuel_rate_lph,hyd_temp,speed_kmh,idle_min,payload_t,cycle_s
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1489.05,17.261,65.971,0.0,0.0,7.666,40.914
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1628.795,18.421,61.428,0.0,0.0,7.604,46.914
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1467.724,19.196,63.865,0.0,0.0,6.91,45.95
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1399.383,15.325,63.533,0.0,0.0,6.856,44.47
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1613.16,21.057,65.726,0.0,0.0,6.719,47.703
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1368.588,19.897,64.308,0.0,0.0,7.279,43.905
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1507.836,19.333,62.223,0.0,0.0,6.551,41.118
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1549.785,19.049,62.879,0.0,0.0,6.44,45.095
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1491.783,18.138,63.245,0.0,0.0,7.091,41.164
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1603.019,18.39,64.88,3.535,0.0,6.493,45.201
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1514.262,18.248,60.9,0.0,0.0,7.584,43.653
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1452.606,17.336,59.443,0.0,0.0,7.516,36.9
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,working,1468.547,18.752,64.926,0.0,0.0,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,793.046,3.837,56.889,0.0,6.012,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,816.904,4.716,58.079,0.0,3.986,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,798.643,4.537,54.017,0.0,3.985,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,836.825,3.826,53.557,0.0,4.583,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,865.101,4.32,53.346,0.0,3.407,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,822.057,4.567,57.158,0.0,10.612,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,829.533,4.594,60.333,0.0,5.879,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,775.09,3.859,58.819,0.0,5.542,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,870.233,4.54,60.608,0.0,4.046,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,847.057,4.166,55.507,0.0,4.036,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,834.054,4.232,56.969,0.0,5.538,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,791.153,3.91,57.2,0.0,6.864,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,805.918,3.807,54.849,0.0,3.873,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,820.526,3.951,58.838,0.0,5.47,8.215,43.4
1,2026-07-19,CAT320-042,OP-105,clear,load_truck,firm,idle,842.004,4.432,58.32,0.0,3.888,8.215,43.4
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1404.103,17.164,60.777,0.0,0.0,7.879,50.287
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1433.68,18.036,62.181,0.0,0.0,8.335,49.613
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1520.91,18.471,60.616,0.0,0.0,7.586,49.127
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1469.677,18.481,62.16,0.0,0.0,6.724,52.779
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1493.969,18.391,64.028,0.0,0.0,6.722,52.803
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1569.366,22.912,56.287,0.0,0.0,7.649,51.117
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1477.179,19.676,60.516,0.0,0.0,7.543,47.287
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1524.985,18.792,59.509,0.0,0.0,7.511,41.39
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1387.48,16.267,62.437,0.0,0.0,7.445,51.943
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1470.352,19.069,61.905,2.823,0.0,7.555,54.717
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1475.049,19.05,57.614,0.0,0.0,7.405,45.736
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1422.261,15.34,57.766,2.554,0.0,7.326,51.511
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1333.687,16.349,56.96,0.0,0.0,7.782,53.1
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1440.846,16.791,66.491,0.0,0.0,7.477,51.429
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1425.736,19.617,58.678,0.0,0.0,7.719,51.73
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1535.666,21.988,59.936,0.0,0.0,7.253,53.142
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1365.241,17.631,56.86,0.0,0.0,6.957,49.437
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1571.463,19.678,63.108,0.0,0.0,7.529,51.574
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1457.054,17.862,58.885,3.262,0.0,7.335,49.243
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1450.529,18.477,63.754,0.0,0.0,6.945,49.583
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1440.013,18.223,59.517,0.0,0.0,7.406,46.718
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1386.032,16.859,61.47,0.0,0.0,7.261,50.499
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1575.908,18.995,59.846,0.0,0.0,7.005,48.938
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1474.23,17.918,61.234,0.0,0.0,6.793,51.926
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1447.271,17.352,59.855,0.0,0.0,6.349,50.206
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1419.591,18.321,64.721,0.0,0.0,8.144,50.64
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1600.708,21.175,60.987,0.0,0.0,7.306,50.598
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1450.92,17.159,61.567,0.0,0.0,6.285,54.155
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1465.008,18.845,55.167,0.0,0.0,7.551,52.75
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1577.858,18.902,60.318,0.0,0.0,7.868,46.241
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1511.369,18.603,61.726,0.0,0.0,7.822,44.944
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1492.064,17.843,60.071,0.0,0.0,7.498,48.491
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1498.673,20.418,60.754,0.0,0.0,6.533,50.533
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1349.619,15.805,57.555,0.0,0.0,6.89,53.025
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1437.249,19.218,60.851,0.0,0.0,7.96,54.047
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1356.993,17.622,65.635,0.0,0.0,6.771,50.202
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1502.384,20.972,61.233,0.0,0.0,7.388,48.737
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1484.445,19.113,61.122,0.0,0.0,7.974,54.628
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1397.885,17.523,58.7,3.664,0.0,7.895,53.701
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1417.056,17.041,60.289,0.0,0.0,7.042,50.026
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1564.795,20.856,60.683,0.0,0.0,7.088,51.56
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,working,1522.703,20.16,62.925,0.0,0.0,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,892.43,3.892,52.267,0.0,3.072,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,812.619,4.456,58.077,0.0,5.515,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,812.85,3.476,55.785,0.0,4.094,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,803.839,4.29,55.81,0.0,4.587,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,856.581,4.513,56.309,0.0,6.373,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,826.594,4.147,59.033,0.0,5.838,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,821.842,4.541,57.087,0.0,4.215,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,783.259,3.503,54.394,0.0,4.528,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,838.771,3.98,53.527,0.0,2.624,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,756.575,3.927,51.847,0.0,2.82,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,847.552,3.778,53.433,0.0,5.822,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,822.023,4.103,57.646,0.0,4.53,7.743,46.277
1,2026-07-20,CAT320-042,OP-105,rain,load_truck,firm,idle,813.503,4.592,57.319,0.0,5.185,7.743,46.277
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1468.14,19.015,66.232,0.0,0.0,7.867,39.467
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1596.345,20.03,63.21,0.0,0.0,7.87,41.63
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1483.724,18.986,63.421,0.0,0.0,7.931,43.159
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1323.15,14.881,62.215,0.0,0.0,8.077,35.914
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1529.735,18.821,61.038,0.0,0.0,7.258,37.413
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1561.757,19.801,64.436,0.0,0.0,8.186,42.565
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1416.154,16.828,61.509,0.0,0.0,7.459,38.896
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1401.427,20.584,61.29,0.0,0.0,8.191,38.084
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1453.644,19.235,64.759,0.0,0.0,7.754,37.547
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1504.594,20.156,64.032,0.0,0.0,7.701,37.176
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1439.822,19.544,59.82,0.0,0.0,7.581,34.791
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1527.088,18.139,62.951,0.0,0.0,8.842,36.698
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1440.713,19.33,63.181,0.0,0.0,8.515,37.253
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1514.675,17.985,64.588,0.0,0.0,7.785,36.525
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1456.745,16.293,57.55,0.0,0.0,7.639,34.577
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1441.346,16.483,61.763,0.0,0.0,7.021,39.003
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1464.011,20.795,61.498,0.0,0.0,7.218,36.962
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1459.003,22.161,63.952,0.0,0.0,8.087,38.618
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1532.569,16.225,60.834,2.837,0.0,7.03,37.723
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1418.48,17.426,64.585,0.0,0.0,6.776,37.979
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1372.892,16.316,62.1,0.0,0.0,8.391,38.066
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1427.656,20.049,65.597,0.0,0.0,8.392,37.416
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1391.99,16.427,57.839,0.0,0.0,7.912,37.525
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1485.094,17.538,61.756,0.0,0.0,8.441,37.98
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1456.163,19.209,62.981,0.0,0.0,7.222,37.833
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1575.906,19.808,62.501,0.0,0.0,8.332,42.097
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1548.767,19.294,62.27,0.0,0.0,8.592,42.082
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1404.936,17.675,63.723,0.0,0.0,7.643,38.973
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1382.437,20.044,61.259,0.0,0.0,6.587,40.468
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1435.041,16.904,61.706,0.0,0.0,8.378,36.798
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1478.318,17.355,63.542,0.0,0.0,8.49,41.259
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1440.801,17.57,64.586,3.29,0.0,8.191,38.902
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1499.253,16.924,60.499,0.0,0.0,7.783,36.563
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1504.145,16.726,63.394,0.0,0.0,7.922,39.584
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1372.348,19.069,62.982,0.0,0.0,7.665,37.53
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1622.162,20.298,62.263,0.0,0.0,8.235,41.039
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1494.199,17.595,62.388,0.0,0.0,7.561,40.328
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1488.709,17.563,63.139,0.0,0.0,7.138,40.534
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1399.735,17.967,62.398,0.0,0.0,8.141,41.165
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1425.374,16.992,59.474,3.663,0.0,7.953,42.594
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1532.623,20.523,62.323,0.0,0.0,7.836,41.441
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,working,1393.585,18.559,61.51,0.0,0.0,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,769.292,4.488,59.62,0.0,4.016,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,834.195,4.27,61.465,0.0,4.634,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,839.452,4.071,54.07,0.0,4.195,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,820.841,3.877,54.435,0.0,3.441,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,791.185,3.928,59.324,0.0,2.423,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,813.26,3.84,58.354,0.0,5.847,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,814.0,4.049,56.444,0.0,2.818,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,839.78,4.469,58.101,0.0,3.914,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,814.341,4.132,58.285,0.0,3.996,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,839.5,4.442,54.655,0.0,6.335,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,813.483,3.815,57.573,0.0,4.518,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,824.8,3.869,56.483,0.0,4.522,7.716,40.655
1,2026-07-21,CAT320-042,OP-105,clear,stockpile,firm,idle,811.152,3.925,57.898,0.0,3.295,7.716,40.655
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1514.292,19.248,60.998,0.0,0.0,4.384,51.452
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1391.232,15.704,62.667,0.0,0.0,4.164,48.392
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1503.474,19.574,60.361,0.0,0.0,4.077,55.65
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1449.632,18.687,59.301,0.0,0.0,3.712,51.842
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1569.878,19.123,60.598,0.0,0.0,4.305,56.969
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1516.544,18.351,60.658,0.0,0.0,4.485,64.222
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1464.457,18.793,64.642,0.0,0.0,4.198,61.107
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1438.471,19.251,64.913,3.657,0.0,4.322,58.292
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1570.094,20.576,63.588,0.0,0.0,4.026,60.002
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1473.604,19.118,63.952,0.0,0.0,3.915,58.012
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1506.991,18.637,63.028,0.0,0.0,4.76,62.051
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1488.719,20.475,63.392,0.0,0.0,4.163,62.042
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1537.145,19.506,61.725,0.0,0.0,4.288,61.876
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1314.947,15.515,61.3,0.0,0.0,4.512,53.851
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1415.778,19.078,62.208,0.0,0.0,4.382,62.646
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1487.32,19.813,64.024,0.0,0.0,4.118,53.004
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1443.168,18.63,61.321,0.0,0.0,4.114,56.341
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1562.938,18.937,64.459,0.0,0.0,4.053,54.526
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1464.791,16.897,66.286,0.0,0.0,4.45,56.809
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1573.043,18.533,61.139,3.055,0.0,4.037,50.734
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1447.445,18.166,63.89,3.096,0.0,4.409,57.558
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1505.473,18.944,63.642,0.0,0.0,4.339,58.324
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1437.342,18.865,65.467,0.0,0.0,4.388,54.677
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1526.545,17.92,64.666,0.0,0.0,4.266,58.774
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1522.087,18.842,61.943,0.0,0.0,4.449,55.884
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1557.637,18.401,67.163,0.0,0.0,4.058,57.439
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1517.152,19.865,58.905,0.0,0.0,4.178,63.429
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1555.059,18.304,64.649,0.0,0.0,4.244,52.367
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1426.334,18.194,61.489,3.199,0.0,3.798,59.13
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1549.398,18.108,60.155,0.0,0.0,4.225,54.992
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1561.925,20.379,65.145,0.0,0.0,3.947,51.923
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1483.493,16.809,59.997,0.0,0.0,4.528,65.471
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1519.291,20.028,65.158,0.0,0.0,3.76,57.318
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1513.533,18.151,65.562,0.0,0.0,4.578,52.422
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1496.203,17.561,64.385,0.0,0.0,4.5,63.006
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1456.569,17.241,63.25,0.0,0.0,4.299,56.409
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1487.844,18.113,63.548,0.0,0.0,4.366,53.512
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1522.343,20.132,63.24,0.0,0.0,4.115,57.238
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1491.869,17.511,67.646,0.0,0.0,4.246,54.741
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1403.086,18.75,64.972,2.433,0.0,4.718,52.392
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1540.73,19.818,66.54,0.0,0.0,4.403,58.387
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,working,1518.179,20.323,62.93,0.0,0.0,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,789.376,4.03,60.358,0.0,7.195,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,852.189,3.671,58.121,0.0,3.815,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,820.251,3.235,57.008,0.0,3.609,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,864.06,3.912,52.901,0.0,4.847,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,866.89,3.669,56.933,0.0,5.84,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,849.392,3.685,54.767,0.0,4.384,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,803.783,4.449,54.125,0.0,8.848,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,793.079,4.307,56.572,0.0,5.912,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,817.193,4.224,59.016,0.0,6.93,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,838.312,3.898,55.104,0.0,3.811,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,836.518,4.759,55.242,0.0,5.404,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,842.167,4.755,54.994,0.0,2.349,4.533,55.61
1,2026-07-22,CAT320-042,OP-105,clear,grading,firm,idle,837.992,3.954,58.986,0.0,6.486,4.533,55.61
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1439.014,17.378,61.357,0.0,0.0,4.651,91.205
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1504.126,19.412,61.377,0.0,0.0,4.22,85.051
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1366.921,19.173,58.628,0.0,0.0,4.216,83.16
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1622.602,18.714,58.859,0.0,0.0,3.624,76.321
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1518.916,19.718,61.48,0.0,0.0,4.081,86.21
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1429.209,18.502,57.023,3.501,0.0,4.132,79.351
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1451.721,17.899,60.017,0.0,0.0,4.428,86.761
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1431.181,19.389,62.247,0.0,0.0,4.019,77.791
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1335.242,15.01,61.614,2.648,0.0,4.23,80.076
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1439.809,17.148,65.425,3.436,0.0,3.863,82.253
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1467.174,15.579,61.645,0.0,0.0,3.921,86.096
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1511.43,19.0,60.252,0.0,0.0,4.159,81.475
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1458.086,19.052,59.62,0.0,0.0,4.13,84.145
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1533.165,19.923,60.97,0.0,0.0,3.844,83.871
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1562.128,20.751,61.974,0.0,0.0,3.895,81.607
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1493.116,17.193,61.999,0.0,0.0,4.132,85.212
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1494.17,18.777,61.528,3.386,0.0,4.399,87.102
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1445.779,19.362,59.044,0.0,0.0,4.133,86.806
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1464.514,19.033,60.012,0.0,0.0,4.627,84.936
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1431.46,18.044,60.128,0.0,0.0,3.77,76.065
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1436.47,18.22,60.416,0.0,0.0,4.273,84.445
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1483.865,19.453,62.484,2.545,0.0,4.086,83.961
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1495.549,18.494,60.755,0.0,0.0,4.251,91.752
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1544.649,19.404,60.253,0.0,0.0,3.92,87.666
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1490.112,17.303,60.784,0.0,0.0,4.231,81.631
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1520.886,18.218,62.842,0.0,0.0,4.384,89.472
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1553.628,20.051,61.678,0.0,0.0,4.008,85.557
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1354.105,16.809,58.161,0.0,0.0,4.393,84.603
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1523.161,19.738,61.186,0.0,0.0,4.319,82.663
1,2026-07-23,CAT320-042,OP-105,rain,grading,rocky,working,1433.313,19.812,62.123,0.0,0.0,4.461,83.121
